_id,name,username,password,role,department,email,semester,section,batch
6907500aeac7e013e1364c2c,AKBER HUSSAIN,160123737319,12345,student,IT,160123737319@college.edu,5,IT-3,Batch-2
6907500aeac7e013e1364c2d,MAISA ANUSHKA,160123737320,12345,student,IT,160123737320@college.edu,5,IT-3,Batch-2
6907500aeac7e013e1364c2e,Student_10A,2022001,12345,student,IT,student10a@college.edu,7,IT-1,Batch-1
6907500aeac7e013e1364c2f,Student_10B,2022002,12345,student,IT,student10b@college.edu,7,IT-1,Batch-1
6907500aeac7e013e1364c30,Student_10C,2022003,12345,student,IT,student10c@college.edu,7,IT-1,Batch-1
6907500aeac7e013e1364c31,Student_10D,2022004,12345,student,IT,student10d@college.edu,7,IT-1,Batch-1
6907500aeac7e013e1364c32,Student_10E,2022005,12345,student,IT,student10e@college.edu,7,IT-1,Batch-1
6907500aeac7e013e1364c33,Student_10F,2022006,12345,student,IT,student10f@college.edu,7,IT-1,Batch-1
6907500aeac7e013e1364c34,Student_10G,2022007,12345,student,IT,student10g@college.edu,7,IT-1,Batch-1
6907500aeac7e013e1364c35,Student_10H,2022008,12345,student,IT,student10h@college.edu,7,IT-1,Batch-1
6907500aeac7e013e1364c36,Student_10I,2022009,12345,student,IT,student10i@college.edu,7,IT-1,Batch-1
6907500aeac7e013e1364c37,Student_10J,2022010,12345,student,IT,student10j@college.edu,7,IT-1,Batch-1
6907500aeac7e013e1364c38,Student_11A,2022011,12345,student,IT,student11a@college.edu,7,IT-2,Batch-2
6907500aeac7e013e1364c39,Student_11B,2022012,12345,student,IT,student11b@college.edu,7,IT-2,Batch-2
6907500aeac7e013e1364c3a,Student_11C,2022013,12345,student,IT,student11c@college.edu,7,IT-2,Batch-2
6907500aeac7e013e1364c3b,Student_11D,2022014,12345,student,IT,student11d@college.edu,7,IT-2,Batch-2
6907500aeac7e013e1364c3c,Student_11E,2022015,12345,student,IT,student11e@college.edu,7,IT-2,Batch-2
6907500aeac7e013e1364c3d,Student_11F,2022016,12345,student,IT,student11f@college.edu,7,IT-2,Batch-2
6907500aeac7e013e1364c3e,Student_11G,2022017,12345,student,IT,student11g@college.edu,7,IT-2,Batch-2
6907500aeac7e013e1364c3f,Student_11H,2022018,12345,student,IT,student11h@college.edu,7,IT-2,Batch-2
6907500aeac7e013e1364c40,Student_11I,2022019,12345,student,IT,student11i@college.edu,7,IT-2,Batch-2
6907500aeac7e013e1364c41,Student_11J,2022020,12345,student,IT,student11j@college.edu,7,IT-2,Batch-2
6907500aeac7e013e1364c42,Student_12A,2022021,12345,student,IT,student12a@college.edu,7,IT-3,Batch-2
6907500aeac7e013e1364c43,Student_12B,2022022,12345,student,IT,student12b@college.edu,7,IT-3,Batch-2
6907500aeac7e013e1364c44,Student_12C,2022023,12345,student,IT,student12c@college.edu,7,IT-3,Batch-2
6907500aeac7e013e1364c45,Student_12D,2022024,12345,student,IT,student12d@college.edu,7,IT-3,Batch-2
6907500aeac7e013e1364c46,Student_12E,2022025,12345,student,IT,student12e@college.edu,7,IT-3,Batch-2
6907500aeac7e013e1364c47,Student_12F,2022026,12345,student,IT,student12f@college.edu,7,IT-3,Batch-2
6907500aeac7e013e1364c48,Student_12G,2022027,12345,student,IT,student12g@college.edu,7,IT-3,Batch-2
6907500aeac7e013e1364c49,Student_12H,2022028,12345,student,IT,student12h@college.edu,7,IT-3,Batch-2
6907500aeac7e013e1364c4a,Student_12I,2022029,12345,student,IT,student12i@college.edu,7,IT-3,Batch-2
6907500aeac7e013e1364c4b,Student_12J,2022030,12345,student,IT,student12j@college.edu,7,IT-3,Batch-2
